job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_resources
,req-94,2.4044,1,2.4044,1,2.4044,0.1,2.5044,0,0,0,-1,6
,req-52,2.405,1,2.405,1,2.405,0.1,2.505,0,0,0,-1,24
,req-46,2.4052,1,2.4052,1,2.4052,0.1,2.5052,0,0,0,-1,22
,req-46,2.4054,1,2.4054,1,2.4054,0.1,2.5054,0,0,0,-1,42
,req-46,2.4057,1,2.4057,1,2.4057,0.1,2.5057,0,0,0,-1,41
,req-97,2.4071,1,2.4071,1,2.4071,0.1,2.5071,0,0,0,-1,39
,req-97,2.4074,1,2.4074,1,2.4074,0.1,2.5074,0,0,0,-1,62
,req-56,2.4078,1,2.4078,1,2.4078,0.1,2.5078,0,0,0,-1,26
,req-99,2.4079,1,2.4079,1,2.4079,0.1,2.5079,0,0,0,-1,61
,req-96,2.4079,1,2.4079,1,2.4079,0.1,2.5079,0,0,0,-1,64
,req-55,2.4083,1,2.4083,1,2.4083,0.1,2.5083,0,0,0,-1,44
,req-97,2.4083,1,2.4083,1,2.4083,0.1,2.5083,0,0,0,-1,40
,req-81,2.4089,1,2.4089,1,2.4089,0.1,2.5089,0,0,0,-1,27
,req-57,2.4089,1,2.4089,1,2.4089,0.1,2.5089,0,0,0,-1,43
,req-63,2.4179,1,2.4179,1,2.4179,0.1,2.5179,0,0,0,-1,48
,req-81,2.439,1,2.439,1,2.439,0.1,2.539,0,0,0,-1,35
,req-80,2.4471,1,2.4471,1,2.4471,0.1,2.5471,0,0,0,-1,36
,req-91,2.4645,1,2.4645,1,2.4645,0.1,2.5645,0,0,0,-1,55
,req-97,2.4906,1,2.4906,1,2.4906,0.1,2.5906,0,0,0,-1,37
,req-44,2.4954,1,2.4954,1,2.4954,0.1,2.5954,0,0,0,-1,12
,req-41,2.5037,1,2.5037,1,2.5037,0.1,2.6037,0,0,0,-1,23
,req-77,2.5039,1,2.5039,1,2.5039,0.1,2.6039,0,0,0,-1,63
,req-52,2.5039,1,2.5039,1,2.5039,0.1,2.6039,0,0,0,-1,21
,req-52,2.505,1,2.505,1,2.505,0.1,2.605,0,0,0,-1,24
,req-52,2.5052,1,2.5052,1,2.5052,0.1,2.6052,0,0,0,-1,22
,req-57,2.5057,1,2.5057,1,2.5057,0.1,2.6057,0,0,0,-1,41
,req-57,2.5057,1,2.5057,1,2.5057,0.1,2.6057,0,0,0,-1,42
,req-59,2.5084,1,2.5084,1,2.5084,0.1,2.6084,0,0,0,-1,44
,req-81,2.509,1,2.509,1,2.509,0.1,2.609,0,0,0,-1,25
,req-59,2.509,1,2.509,1,2.509,0.1,2.609,0,0,0,-1,43
,req-82,2.5142,1,2.5142,1,2.5142,0.1,2.6142,0,0,0,-1,4
,req-97,2.5272,1,2.5272,1,2.5272,0.1,2.6272,0,0,0,-1,38
,req-56,2.5279,1,2.5279,1,2.5279,0.1,2.6279,0,0,0,-1,54
,req-63,2.528,1,2.528,1,2.528,0.1,2.628,0,0,0,-1,46
,req-99,2.5481,1,2.5481,1,2.5481,0.1,2.6481,0,0,0,-1,18
,req-99,2.5482,1,2.5482,1,2.5482,0.1,2.6482,0,0,0,-1,32
,req-90,2.5679,1,2.5679,1,2.5679,0.1,2.6679,0,0,0,-1,39
,req-97,2.5776,1,2.5776,1,2.5776,0.1,2.6776,0,0,0,-1,62
,req-94,2.5845,1,2.5845,1,2.5845,0.1,2.6845,0,0,0,-1,40
,req-97,2.5885,1,2.5885,1,2.5885,0.1,2.6885,0,0,0,-1,7
,req-97,2.5906,1,2.5906,1,2.5906,0.1,2.6906,0,0,0,-1,37
,req-46,2.5955,1,2.5955,1,2.5955,0.1,2.6955,0,0,0,-1,9
,req-44,2.6037,1,2.6037,1,2.6037,0.1,2.7037,0,0,0,-1,23
,req-44,2.6039,1,2.6039,1,2.6039,0.1,2.7039,0,0,0,-1,21
,req-57,2.6052,1,2.6052,1,2.6052,0.1,2.7052,0,0,0,-1,22
,req-52,2.6052,1,2.6052,1,2.6052,0.1,2.7052,0,0,0,-1,24
,req-52,2.6057,1,2.6057,1,2.6057,0.1,2.7057,0,0,0,-1,42
,req-52,2.6057,1,2.6057,1,2.6057,0.1,2.7057,0,0,0,-1,41
,req-59,2.6084,1,2.6084,1,2.6084,0.1,2.7084,0,0,0,-1,44
,req-59,2.609,1,2.609,1,2.609,0.1,2.709,0,0,0,-1,43
,req-81,2.6291,1,2.6291,1,2.6291,0.1,2.7291,0,0,0,-1,28
,req-90,2.688,1,2.688,1,2.688,0.1,2.788,0,0,0,-1,53
,req-99,2.6882,1,2.6882,1,2.6882,0.1,2.7882,0,0,0,-1,33
,req-99,2.6983,1,2.6983,1,2.6983,0.1,2.7983,0,0,0,-1,61
,req-46,2.7037,1,2.7037,1,2.7037,0.1,2.8037,0,0,0,-1,23
,req-46,2.7039,1,2.7039,1,2.7039,0.1,2.8039,0,0,0,-1,21
,req-94,2.7046,1,2.7046,1,2.7046,0.1,2.8046,0,0,0,-1,56
,req-59,2.7052,1,2.7052,1,2.7052,0.1,2.8052,0,0,0,-1,24
,req-57,2.7052,1,2.7052,1,2.7052,0.1,2.8052,0,0,0,-1,22
,req-71,2.7059,1,2.7059,1,2.7059,0.1,2.8059,0,0,0,-1,41
,req-59,2.7059,1,2.7059,1,2.7059,0.1,2.8059,0,0,0,-1,42
,req-71,2.7085,1,2.7085,1,2.7085,0.1,2.8085,0,0,0,-1,44
,req-71,2.709,1,2.709,1,2.709,0.1,2.809,0,0,0,-1,43
,req-97,2.7107,1,2.7107,1,2.7107,0.1,2.8107,0,0,0,-1,55
,req-97,2.7686,1,2.7686,1,2.7686,0.1,2.8686,0,0,0,-1,38
,req-52,2.7959,1,2.7959,1,2.7959,0.1,2.8959,0,0,0,-1,10
,req-59,2.8039,1,2.8039,1,2.8039,0.1,2.9039,0,0,0,-1,21
,req-59,2.8039,1,2.8039,1,2.8039,0.1,2.9039,0,0,0,-1,23
,req-71,2.8052,1,2.8052,1,2.8052,0.1,2.9052,0,0,0,-1,22
,req-59,2.8052,1,2.8052,1,2.8052,0.1,2.9052,0,0,0,-1,24
,req-44,2.8059,1,2.8059,1,2.8059,0.1,2.9059,0,0,0,-1,41
,req-59,2.8062,1,2.8062,1,2.8062,0.1,2.9062,0,0,0,-1,42
,req-71,2.8087,1,2.8087,1,2.8087,0.1,2.9087,0,0,0,-1,44
,req-71,2.8091,1,2.8091,1,2.8091,0.1,2.9091,0,0,0,-1,43
,req-99,2.8384,1,2.8384,1,2.8384,0.1,2.9384,0,0,0,-1,19
,req-52,2.9039,1,2.9039,1,2.9039,0.1,3.0039,0,0,0,-1,23
,req-52,2.9039,1,2.9039,1,2.9039,0.1,3.0039,0,0,0,-1,21
,req-59,2.9052,1,2.9052,1,2.9052,0.1,3.0052,0,0,0,-1,24
,req-59,2.9052,1,2.9052,1,2.9052,0.1,3.0052,0,0,0,-1,22
,req-46,2.9059,1,2.9059,1,2.9059,0.1,3.0059,0,0,0,-1,41
,req-57,2.9062,1,2.9062,1,2.9062,0.1,3.0062,0,0,0,-1,42
,req-59,2.9089,1,2.9089,1,2.9089,0.1,3.0089,0,0,0,-1,44
,req-59,2.9091,1,2.9091,1,2.9091,0.1,3.0091,0,0,0,-1,43
,req-97,2.9387,1,2.9387,1,2.9387,0.1,3.0387,0,0,0,-1,64
,req-71,3.0039,1,3.0039,1,3.0039,0.1,3.1039,0,0,0,-1,21
,req-71,3.0039,1,3.0039,1,3.0039,0.1,3.1039,0,0,0,-1,23
,req-71,3.0052,1,3.0052,1,3.0052,0.1,3.1052,0,0,0,-1,22
,req-71,3.0052,1,3.0052,1,3.0052,0.1,3.1052,0,0,0,-1,24
,req-59,3.006,1,3.006,1,3.006,0.1,3.106,0,0,0,-1,41
,req-59,3.0063,1,3.0063,1,3.0063,0.1,3.1063,0,0,0,-1,42
,req-75,3.0094,1,3.0094,1,3.0094,0.1,3.1094,0,0,0,-1,43
,req-75,3.0094,1,3.0094,1,3.0094,0.1,3.1094,0,0,0,-1,44
,req-57,3.0963,1,3.0963,1,3.0963,0.1,3.1963,0,0,0,-1,11
,req-73,3.1039,1,3.1039,1,3.1039,0.1,3.2039,0,0,0,-1,23
,req-73,3.1039,1,3.1039,1,3.1039,0.1,3.2039,0,0,0,-1,21
,req-73,3.1052,1,3.1052,1,3.1052,0.1,3.2052,0,0,0,-1,24
,req-71,3.1052,1,3.1052,1,3.1052,0.1,3.2052,0,0,0,-1,22
,req-52,3.106,1,3.106,1,3.106,0.1,3.206,0,0,0,-1,41
,req-71,3.1064,1,3.1064,1,3.1064,0.1,3.2064,0,0,0,-1,42
,req-71,3.1094,1,3.1094,1,3.1094,0.1,3.2094,0,0,0,-1,44
,req-71,3.1094,1,3.1094,1,3.1094,0.1,3.2094,0,0,0,-1,43
,req-59,3.1964,1,3.1964,1,3.1964,0.1,3.2964,0,0,0,-1,12
,req-73,3.2041,1,3.2041,1,3.2041,0.1,3.3041,0,0,0,-1,23
,req-75,3.2043,1,3.2043,1,3.2043,0.1,3.3043,0,0,0,-1,21
,req-78,3.2052,1,3.2052,1,3.2052,0.1,3.3052,0,0,0,-1,22
,req-75,3.2052,1,3.2052,1,3.2052,0.1,3.3052,0,0,0,-1,24
,req-71,3.2061,1,3.2061,1,3.2061,0.1,3.3061,0,0,0,-1,41
,req-71,3.2064,1,3.2064,1,3.2064,0.1,3.3064,0,0,0,-1,42
,req-79,3.2094,1,3.2094,1,3.2094,0.1,3.3094,0,0,0,-1,43
,req-79,3.2094,1,3.2094,1,3.2094,0.1,3.3094,0,0,0,-1,44
,req-73,3.2242,1,3.2242,1,3.2242,0.1,3.3242,0,0,0,-1,2
,req-59,3.3041,1,3.3041,1,3.3041,0.1,3.4041,0,0,0,-1,23
,req-59,3.3043,1,3.3043,1,3.3043,0.1,3.4043,0,0,0,-1,21
,req-73,3.3053,1,3.3053,1,3.3053,0.1,3.4053,0,0,0,-1,24
,req-73,3.3053,1,3.3053,1,3.3053,0.1,3.4053,0,0,0,-1,22
,req-57,3.3061,1,3.3061,1,3.3061,0.1,3.4061,0,0,0,-1,41
,req-83,3.3065,1,3.3065,1,3.3065,0.1,3.4065,0,0,0,-1,42
,req-83,3.3095,1,3.3095,1,3.3095,0.1,3.4095,0,0,0,-1,44
,req-83,3.3095,1,3.3095,1,3.3095,0.1,3.4095,0,0,0,-1,43
,req-75,3.3744,1,3.3744,1,3.3744,0.1,3.4744,0,0,0,-1,1
,req-75,3.3945,1,3.3945,1,3.3945,0.1,3.4945,0,0,0,-1,8
,req-78,3.3954,1,3.3954,1,3.3954,0.1,3.4954,0,0,0,-1,5
,req-71,3.3962,1,3.3962,1,3.3962,0.1,3.4962,0,0,0,-1,9
,req-71,3.4041,1,3.4041,1,3.4041,0.1,3.5041,0,0,0,-1,23
,req-75,3.4044,1,3.4044,1,3.4044,0.1,3.5044,0,0,0,-1,21
,req-75,3.4054,1,3.4054,1,3.4054,0.1,3.5054,0,0,0,-1,24
,req-78,3.4056,1,3.4056,1,3.4056,0.1,3.5056,0,0,0,-1,22
,req-79,3.4062,1,3.4062,1,3.4062,0.1,3.5062,0,0,0,-1,41
,req-79,3.4065,1,3.4065,1,3.4065,0.1,3.5065,0,0,0,-1,42
,req-83,3.4095,1,3.4095,1,3.4095,0.1,3.5095,0,0,0,-1,43
,req-83,3.4095,1,3.4095,1,3.4095,0.1,3.5095,0,0,0,-1,44
,req-71,3.5041,1,3.5041,1,3.5041,0.1,3.6041,0,0,0,-1,23
,req-73,3.5044,1,3.5044,1,3.5044,0.1,3.6044,0,0,0,-1,21
,req-75,3.5054,1,3.5054,1,3.5054,0.1,3.6054,0,0,0,-1,24
,req-75,3.5056,1,3.5056,1,3.5056,0.1,3.6056,0,0,0,-1,22
,req-59,3.5062,1,3.5062,1,3.5062,0.1,3.6062,0,0,0,-1,41
,req-85,3.5067,1,3.5067,1,3.5067,0.1,3.6067,0,0,0,-1,42
,req-85,3.5096,1,3.5096,1,3.5096,0.1,3.6096,0,0,0,-1,44
,req-85,3.5096,1,3.5096,1,3.5096,0.1,3.6096,0,0,0,-1,43
,req-78,3.5257,1,3.5257,1,3.5257,0.1,3.6257,0,0,0,-1,3
,req-79,3.5963,1,3.5963,1,3.5963,0.1,3.6963,0,0,0,-1,63
,req-79,3.5966,1,3.5966,1,3.5966,0.1,3.6966,0,0,0,-1,10
,req-78,3.6041,1,3.6041,1,3.6041,0.1,3.7041,0,0,0,-1,23
,req-78,3.6045,1,3.6045,1,3.6045,0.1,3.7045,0,0,0,-1,21
,req-78,3.6056,1,3.6056,1,3.6056,0.1,3.7056,0,0,0,-1,24
,req-75,3.6057,1,3.6057,1,3.6057,0.1,3.7057,0,0,0,-1,22
,req-83,3.6063,1,3.6063,1,3.6063,0.1,3.7063,0,0,0,-1,41
,req-83,3.6067,1,3.6067,1,3.6067,0.1,3.7067,0,0,0,-1,42
,req-85,3.6096,1,3.6096,1,3.6096,0.1,3.7096,0,0,0,-1,43
,req-85,3.6096,1,3.6096,1,3.6096,0.1,3.7096,0,0,0,-1,44
,req-73,3.6245,1,3.6245,1,3.6245,0.1,3.7245,0,0,0,-1,4
,req-75,3.6256,1,3.6256,1,3.6256,0.1,3.7256,0,0,0,-1,2
,req-85,3.6997,1,3.6997,1,3.6997,0.1,3.7997,0,0,0,-1,11
,req-75,3.7041,1,3.7041,1,3.7041,0.1,3.8041,0,0,0,-1,23
,req-78,3.7045,1,3.7045,1,3.7045,0.1,3.8045,0,0,0,-1,21
,req-78,3.7056,1,3.7056,1,3.7056,0.1,3.8056,0,0,0,-1,24
,req-83,3.7058,1,3.7058,1,3.7058,0.1,3.8058,0,0,0,-1,22
,req-71,3.7063,1,3.7063,1,3.7063,0.1,3.8063,0,0,0,-1,41
,req-86,3.7068,1,3.7068,1,3.7068,0.1,3.8068,0,0,0,-1,42
,req-86,3.7096,1,3.7096,1,3.7096,0.1,3.8096,0,0,0,-1,44
,req-86,3.7096,1,3.7096,1,3.7096,0.1,3.8096,0,0,0,-1,43
,req-83,3.8042,1,3.8042,1,3.8042,0.1,3.9042,0,0,0,-1,23
,req-83,3.8047,1,3.8047,1,3.8047,0.1,3.9047,0,0,0,-1,21
,req-83,3.8057,1,3.8057,1,3.8057,0.1,3.9057,0,0,0,-1,24
,req-83,3.8059,1,3.8059,1,3.8059,0.1,3.9059,0,0,0,-1,22
,req-79,3.8063,1,3.8063,1,3.8063,0.1,3.9063,0,0,0,-1,41
,req-86,3.8068,1,3.8068,1,3.8068,0.1,3.9068,0,0,0,-1,42
,req-87,3.8096,1,3.8096,1,3.8096,0.1,3.9096,0,0,0,-1,43
,req-86,3.8096,1,3.8096,1,3.8096,0.1,3.9096,0,0,0,-1,44
,req-78,3.8746,1,3.8746,1,3.8746,0.1,3.9746,0,0,0,-1,1
,req-78,3.8947,1,3.8947,1,3.8947,0.1,3.9947,0,0,0,-1,6
,req-75,3.9042,1,3.9042,1,3.9042,0.1,4.0042,0,0,0,-1,23
,req-78,3.9047,1,3.9047,1,3.9047,0.1,4.0047,0,0,0,-1,21
,req-83,3.9057,1,3.9057,1,3.9057,0.1,4.0057,0,0,0,-1,24
,req-83,3.9059,1,3.9059,1,3.9059,0.1,4.0059,0,0,0,-1,22
,req-87,3.9066,1,3.9066,1,3.9066,0.1,4.0066,0,0,0,-1,41
,req-87,3.9068,1,3.9068,1,3.9068,0.1,4.0068,0,0,0,-1,42
,req-87,3.9097,1,3.9097,1,3.9097,0.1,4.0097,0,0,0,-1,44
,req-87,3.9097,1,3.9097,1,3.9097,0.1,4.0097,0,0,0,-1,43
,req-86,3.9997,1,3.9997,1,3.9997,0.1,4.0997,0,0,0,-1,12
,req-85,4.0043,1,4.0043,1,4.0043,0.1,4.1043,0,0,0,-1,23
,req-85,4.0049,1,4.0049,1,4.0049,0.1,4.1049,0,0,0,-1,21
,req-86,4.0058,1,4.0058,1,4.0058,0.1,4.1058,0,0,0,-1,24
,req-86,4.006,1,4.006,1,4.006,0.1,4.106,0,0,0,-1,22
,req-83,4.0067,1,4.0067,1,4.0067,0.1,4.1067,0,0,0,-1,41
,req-83,4.0069,1,4.0069,1,4.0069,0.1,4.1069,0,0,0,-1,42
,req-83,4.0098,1,4.0098,1,4.0098,0.1,4.1098,0,0,0,-1,44
,req-92,4.0099,1,4.0099,1,4.0099,0.1,4.1099,0,0,0,-1,43
,req-87,4.0999,1,4.0999,1,4.0999,0.1,4.1999,0,0,0,-1,9
,req-78,4.1044,1,4.1044,1,4.1044,0.1,4.2044,0,0,0,-1,23
,req-86,4.1052,1,4.1052,1,4.1052,0.1,4.2052,0,0,0,-1,21
,req-86,4.1059,1,4.1059,1,4.1059,0.1,4.2059,0,0,0,-1,24
,req-86,4.1061,1,4.1061,1,4.1061,0.1,4.2061,0,0,0,-1,22
,req-92,4.1068,1,4.1068,1,4.1068,0.1,4.2068,0,0,0,-1,41
,req-93,4.1071,1,4.1071,1,4.1071,0.1,4.2071,0,0,0,-1,42
,req-93,4.1099,1,4.1099,1,4.1099,0.1,4.2099,0,0,0,-1,43
,req-93,4.1099,1,4.1099,1,4.1099,0.1,4.2099,0,0,0,-1,44
,req-83,4.1971,1,4.1971,1,4.1971,0.1,4.2971,0,0,0,-1,10
,req-85,4.2047,1,4.2047,1,4.2047,0.1,4.3047,0,0,0,-1,23
,req-85,4.2053,1,4.2053,1,4.2053,0.1,4.3053,0,0,0,-1,21
,req-86,4.206,1,4.206,1,4.206,0.1,4.306,0,0,0,-1,24
,req-87,4.2065,1,4.2065,1,4.2065,0.1,4.3065,0,0,0,-1,22
,req-93,4.207,1,4.207,1,4.207,0.1,4.307,0,0,0,-1,41
,req-93,4.2072,1,4.2072,1,4.2072,0.1,4.3072,0,0,0,-1,42
,req-93,4.21,1,4.21,1,4.21,0.1,4.31,0,0,0,-1,43
,req-96,4.2101,1,4.2101,1,4.2101,0.1,4.3101,0,0,0,-1,44
,req-83,4.3048,1,4.3048,1,4.3048,0.1,4.4048,0,0,0,-1,23
,req-83,4.3054,1,4.3054,1,4.3054,0.1,4.4054,0,0,0,-1,21
,req-85,4.3061,1,4.3061,1,4.3061,0.1,4.4061,0,0,0,-1,24
,req-86,4.3066,1,4.3066,1,4.3066,0.1,4.4066,0,0,0,-1,22
,req-93,4.3073,1,4.3073,1,4.3073,0.1,4.4073,0,0,0,-1,42
,req-86,4.3073,1,4.3073,1,4.3073,0.1,4.4073,0,0,0,-1,41
,req-93,4.3102,1,4.3102,1,4.3102,0.1,4.4102,0,0,0,-1,43
,req-96,4.3104,1,4.3104,1,4.3104,0.1,4.4104,0,0,0,-1,44
,req-93,4.4004,1,4.4004,1,4.4004,0.1,4.5004,0,0,0,-1,11
,req-86,4.4049,1,4.4049,1,4.4049,0.1,4.5049,0,0,0,-1,23
,req-86,4.4055,1,4.4055,1,4.4055,0.1,4.5055,0,0,0,-1,21
,req-87,4.4062,1,4.4062,1,4.4062,0.1,4.5062,0,0,0,-1,24
,req-87,4.4067,1,4.4067,1,4.4067,0.1,4.5067,0,0,0,-1,22
,req-85,4.4075,1,4.4075,1,4.4075,0.1,4.5075,0,0,0,-1,41
,req-85,4.4075,1,4.4075,1,4.4075,0.1,4.5075,0,0,0,-1,42
,req-93,4.4103,1,4.4103,1,4.4103,0.1,4.5103,0,0,0,-1,43
,req-93,4.4105,1,4.4105,1,4.4105,0.1,4.5105,0,0,0,-1,44
,req-86,4.505,1,4.505,1,4.505,0.1,4.605,0,0,0,-1,23
,req-87,4.5056,1,4.5056,1,4.5056,0.1,4.6056,0,0,0,-1,21
,req-87,4.5064,1,4.5064,1,4.5064,0.1,4.6064,0,0,0,-1,24
,req-87,4.5068,1,4.5068,1,4.5068,0.1,4.6068,0,0,0,-1,22
,req-83,4.5076,1,4.5076,1,4.5076,0.1,4.6076,0,0,0,-1,41
,req-93,4.5104,1,4.5104,1,4.5104,0.1,4.6104,0,0,0,-1,42
,req-86,4.5178,1,4.5178,1,4.5178,0.1,4.6178,0,0,0,-1,43
,req-86,4.5977,1,4.5977,1,4.5977,0.1,4.6977,0,0,0,-1,44
,req-87,4.6052,1,4.6052,1,4.6052,0.1,4.7052,0,0,0,-1,23
,req-92,4.6059,1,4.6059,1,4.6059,0.1,4.7059,0,0,0,-1,21
,req-92,4.6065,1,4.6065,1,4.6065,0.1,4.7065,0,0,0,-1,24
,req-93,4.6069,1,4.6069,1,4.6069,0.1,4.7069,0,0,0,-1,22
,req-93,4.6078,1,4.6078,1,4.6078,0.1,4.7078,0,0,0,-1,41
,req-96,4.6105,1,4.6105,1,4.6105,0.1,4.7105,0,0,0,-1,42
,req-87,4.6179,1,4.6179,1,4.6179,0.1,4.7179,0,0,0,-1,43
,req-96,4.6978,1,4.6978,1,4.6978,0.1,4.7978,0,0,0,-1,44
,req-85,4.7053,1,4.7053,1,4.7053,0.1,4.8053,0,0,0,-1,23
,req-87,4.7061,1,4.7061,1,4.7061,0.1,4.8061,0,0,0,-1,21
,req-87,4.7066,1,4.7066,1,4.7066,0.1,4.8066,0,0,0,-1,24
,req-92,4.707,1,4.707,1,4.707,0.1,4.807,0,0,0,-1,22
,req-92,4.7762,1,4.7762,1,4.7762,0.1,4.8762,0,0,0,-1,3
,req-92,4.7963,1,4.7963,1,4.7963,0.1,4.8963,0,0,0,-1,7
,req-96,4.8007,1,4.8007,1,4.8007,0.1,4.9007,0,0,0,-1,62
,req-86,4.8054,1,4.8054,1,4.8054,0.1,4.9054,0,0,0,-1,23
,req-92,4.8064,1,4.8064,1,4.8064,0.1,4.9064,0,0,0,-1,21
,req-87,4.8067,1,4.8067,1,4.8067,0.1,4.9067,0,0,0,-1,24
,req-93,4.8073,1,4.8073,1,4.8073,0.1,4.9073,0,0,0,-1,22
,req-87,4.8164,1,4.8164,1,4.8164,0.1,4.9164,0,0,0,-1,41
,req-96,4.888,1,4.888,1,4.888,0.1,4.988,0,0,0,-1,12
,req-87,4.8963,1,4.8963,1,4.8963,0.1,4.9963,0,0,0,-1,42
,req-92,4.9055,1,4.9055,1,4.9055,0.1,5.0055,0,0,0,-1,23
,req-92,4.9065,1,4.9065,1,4.9065,0.1,5.0065,0,0,0,-1,21
,req-93,4.9975,1,4.9975,1,4.9975,0.1,5.0975,0,0,0,-1,43
,req-87,5.0065,1,5.0065,1,5.0065,0.1,5.1065,0,0,0,-1,24
,req-92,5.0066,1,5.0066,1,5.0066,0.1,5.1066,0,0,0,-1,22
,req-92,5.0258,1,5.0258,1,5.0258,0.1,5.1258,0,0,0,-1,4
,req-96,5.0782,1,5.0782,1,5.0782,0.1,5.1782,0,0,0,-1,44
,req-92,5.0957,1,5.0957,1,5.0957,0.1,5.1957,0,0,0,-1,23
,req-93,5.1877,1,5.1877,1,5.1877,0.1,5.2877,0,0,0,-1,9
,req-92,5.2159,1,5.2159,1,5.2159,0.1,5.3159,0,0,0,-1,21
,req-93,5.3779,1,5.3779,1,5.3779,0.1,5.4779,0,0,0,-1,41
