id;start_time;finish_time;duration;source_host;destination_host
comm1@req-45-2569086820_0@bus_stop_3@bus_stop_15;0.0342;0.05421;0.02001;bus_stop_3;bus_stop_15
comm2@req-19-255596808_0@bus_stop_13@bus_stop_12;0.03421;0.05422;0.02001;bus_stop_13;bus_stop_12
comm1@req-45-1469068918_0@bus_stop_3@bus_stop_15;0.0343;0.05431;0.02001;bus_stop_3;bus_stop_15
comm2@req-19-255595921_0@bus_stop_13@bus_stop_12;0.03431;0.05432;0.02001;bus_stop_13;bus_stop_12
comm2@req-45-2569086698_0@bus_stop_1@bus_stop_3;0.044405;0.05441;0.010005;bus_stop_1;bus_stop_3
comm2@req-19-1432574832_0@bus_stop_13@bus_stop_12;0.03441;0.05442;0.02001;bus_stop_13;bus_stop_12
comm1@req-6-2923178604_0@bus_stop_10@bus_stop_7;0.0044;0.054425;0.050025;bus_stop_10;bus_stop_7
comm1@req-45-9143229517_0@bus_stop_3@bus_stop_15;0.0345;0.05451;0.02001;bus_stop_3;bus_stop_15
comm2@req-20-12146760_0@bus_stop_10@bus_stop_12;0.03451;0.05452;0.02001;bus_stop_10;bus_stop_12
comm1@req-45-236868307_0@bus_stop_3@bus_stop_16;0.0346;0.05461;0.02001;bus_stop_3;bus_stop_16
comm2@req-20-12146767_0@bus_stop_10@bus_stop_12;0.03461;0.05462;0.02001;bus_stop_10;bus_stop_12
comm1@req-7-1432574912_0@bus_stop_10@bus_stop_7;0.0046;0.054625;0.050025;bus_stop_10;bus_stop_7
comm2@req-20-1371509982_0@bus_stop_10@bus_stop_12;0.03471;0.05472;0.02001;bus_stop_10;bus_stop_12
comm1@req-7-1432574929_0@bus_stop_10@bus_stop_7;0.0047;0.054725;0.050025;bus_stop_10;bus_stop_7
comm1@req-33-2569086698_0@bus_stop_14@bus_stop_1;0.0248;0.054815;0.030015;bus_stop_14;bus_stop_1
comm1@req-7-1432574869_0@bus_stop_10@bus_stop_7;0.0048;0.054825;0.050025;bus_stop_10;bus_stop_7
comm2@req-20-1371510111_0@bus_stop_10@bus_stop_12;0.03491;0.05492;0.02001;bus_stop_10;bus_stop_12
comm1@req-7-1432574984_0@bus_stop_10@bus_stop_7;0.0049;0.054925;0.050025;bus_stop_10;bus_stop_7
comm2@req-20-1371510128_0@bus_stop_10@bus_stop_12;0.03501;0.05502;0.02001;bus_stop_10;bus_stop_12
comm1@req-34-12146794_0@bus_stop_15@bus_stop_6;0.0252;0.055215;0.030015;bus_stop_15;bus_stop_6
comm1@req-21-255190828_0@bus_stop_12@bus_stop_6;0.0152;0.05522;0.04002;bus_stop_12;bus_stop_6
comm1@req-61-2569086797_0@bus_stop_9@bus_stop_0;0.0453;0.055305;0.010005;bus_stop_9;bus_stop_0
comm1@req-21-1480037098_0@bus_stop_12@bus_stop_6;0.0153;0.05532;0.04002;bus_stop_12;bus_stop_6
comm1@req-34-1480037106_0@bus_stop_15@bus_stop_6;0.0254;0.055415;0.030015;bus_stop_15;bus_stop_6
comm1@req-34-12146792_0@bus_stop_15@bus_stop_6;0.0255;0.055515;0.030015;bus_stop_15;bus_stop_6
comm1@req-21-1480037096_0@bus_stop_12@bus_stop_6;0.0155;0.05552;0.04002;bus_stop_12;bus_stop_6
comm1@req-47-12146792_0@bus_stop_4@bus_stop_6;0.0358;0.05581;0.02001;bus_stop_4;bus_stop_6
comm1@req-21-12146794_0@bus_stop_12@bus_stop_6;0.0158;0.05582;0.04002;bus_stop_12;bus_stop_6
comm1@req-47-12146794_0@bus_stop_4@bus_stop_6;0.0359;0.05591;0.02001;bus_stop_4;bus_stop_6
comm1@req-47-1480037106_0@bus_stop_4@bus_stop_6;0.036;0.05601;0.02001;bus_stop_4;bus_stop_6
comm2@req-22-255596027_0@bus_stop_9@bus_stop_12;0.03601;0.05602;0.02001;bus_stop_9;bus_stop_12
comm2@req-47-255191448_0@bus_stop_14@bus_stop_4;0.046105;0.05611;0.010005;bus_stop_14;bus_stop_4
comm2@req-47-255191459_0@bus_stop_14@bus_stop_4;0.046205;0.05621;0.010005;bus_stop_14;bus_stop_4
comm2@req-47-1451034425_0@bus_stop_14@bus_stop_4;0.046305;0.05631;0.010005;bus_stop_14;bus_stop_4
comm2@req-47-10915667312_0@bus_stop_15@bus_stop_4;0.046505;0.05651;0.010005;bus_stop_15;bus_stop_4
comm2@req-22-255596055_0@bus_stop_9@bus_stop_13;0.03651;0.05652;0.02001;bus_stop_9;bus_stop_13
comm2@req-48-255191437_0@bus_stop_14@bus_stop_4;0.046705;0.05671;0.010005;bus_stop_14;bus_stop_4
comm2@req-48-255191472_0@bus_stop_14@bus_stop_4;0.046805;0.05681;0.010005;bus_stop_14;bus_stop_4
comm1@req-23-1371510111_0@bus_stop_13@bus_stop_10;0.0176;0.05762;0.04002;bus_stop_13;bus_stop_10
comm1@req-11-1469058565_0@bus_stop_11@bus_stop_9;0.0076;0.057625;0.050025;bus_stop_11;bus_stop_9
comm1@req-50-2569086797_0@bus_stop_5@bus_stop_0;0.0377;0.05771;0.02001;bus_stop_5;bus_stop_0
comm1@req-23-12146756_0@bus_stop_13@bus_stop_10;0.0177;0.05772;0.04002;bus_stop_13;bus_stop_10
comm1@req-11-12146784_0@bus_stop_11@bus_stop_9;0.0077;0.057725;0.050025;bus_stop_11;bus_stop_9
comm1@req-23-1371509982_0@bus_stop_13@bus_stop_10;0.0178;0.05782;0.04002;bus_stop_13;bus_stop_10
comm1@req-23-12146760_0@bus_stop_13@bus_stop_10;0.0179;0.05792;0.04002;bus_stop_13;bus_stop_10
comm1@req-23-1371510009_0@bus_stop_13@bus_stop_10;0.018;0.05802;0.04002;bus_stop_13;bus_stop_10
comm2@req-24-255190788_0@bus_stop_8@bus_stop_13;0.03811;0.05812;0.02001;bus_stop_8;bus_stop_13
comm2@req-24-255190812_0@bus_stop_8@bus_stop_13;0.03821;0.05822;0.02001;bus_stop_8;bus_stop_13
comm1@req-11-10915667367_0@bus_stop_11@bus_stop_1;0.0082;0.058225;0.050025;bus_stop_11;bus_stop_1
comm2@req-24-2569108697_0@bus_stop_8@bus_stop_13;0.03831;0.05832;0.02001;bus_stop_8;bus_stop_13
comm2@req-24-255190828_0@bus_stop_6@bus_stop_13;0.03841;0.05842;0.02001;bus_stop_6;bus_stop_13
comm2@req-24-1480037098_0@bus_stop_6@bus_stop_13;0.03851;0.05852;0.02001;bus_stop_6;bus_stop_13
comm2@req-52-12146756_0@bus_stop_10@bus_stop_5;0.048705;0.05871;0.010005;bus_stop_10;bus_stop_5
comm2@req-24-255190815_0@bus_stop_6@bus_stop_13;0.03871;0.05872;0.02001;bus_stop_6;bus_stop_13
comm2@req-52-1371509982_0@bus_stop_10@bus_stop_5;0.048805;0.05881;0.010005;bus_stop_10;bus_stop_5
comm2@req-52-12146760_0@bus_stop_10@bus_stop_5;0.049005;0.05901;0.010005;bus_stop_10;bus_stop_5
comm1@req-12-1451034432_0@bus_stop_11@bus_stop_12;0.009;0.059025;0.050025;bus_stop_11;bus_stop_12
comm2@req-52-1371510009_0@bus_stop_10@bus_stop_5;0.049105;0.05911;0.010005;bus_stop_10;bus_stop_5
comm2@req-25-1451034444_0@bus_stop_12@bus_stop_13;0.03921;0.05922;0.02001;bus_stop_12;bus_stop_13
comm2@req-53-1480037132_0@bus_stop_11@bus_stop_6;0.049405;0.05941;0.010005;bus_stop_11;bus_stop_6
comm1@req-53-1480037112_0@bus_stop_7@bus_stop_11;0.0395;0.05951;0.02001;bus_stop_7;bus_stop_11
comm2@req-25-1480037106_0@bus_stop_6@bus_stop_13;0.03951;0.05952;0.02001;bus_stop_6;bus_stop_13
comm1@req-54-1451034425_0@bus_stop_7@bus_stop_14;0.0396;0.05961;0.02001;bus_stop_7;bus_stop_14
comm2@req-25-12146792_0@bus_stop_6@bus_stop_13;0.03961;0.05962;0.02001;bus_stop_6;bus_stop_13
comm1@req-54-255191448_0@bus_stop_7@bus_stop_14;0.0397;0.05971;0.02001;bus_stop_7;bus_stop_14
comm2@req-25-12146794_0@bus_stop_6@bus_stop_13;0.03971;0.05972;0.02001;bus_stop_6;bus_stop_13
comm1@req-54-255191459_0@bus_stop_7@bus_stop_14;0.0398;0.05981;0.02001;bus_stop_7;bus_stop_14
comm2@req-26-255191060_0@bus_stop_12@bus_stop_13;0.03981;0.05982;0.02001;bus_stop_12;bus_stop_13
comm1@req-13-1451034444_0@bus_stop_11@bus_stop_12;0.0099;0.059925;0.050025;bus_stop_11;bus_stop_12
comm2@req-26-2569087094_0@bus_stop_12@bus_stop_13;0.04001;0.06002;0.02001;bus_stop_12;bus_stop_13
comm1@req-54-1480037117_0@bus_stop_7@bus_stop_11;0.0401;0.06011;0.02001;bus_stop_7;bus_stop_11
comm1@req-14-255596028_0@bus_stop_11@bus_stop_9;0.0101;0.060125;0.050025;bus_stop_11;bus_stop_9
comm1@req-0-255190984_0@bus_stop_0@bus_stop_2;0.0001;0.060129;0.060029;bus_stop_0;bus_stop_2
comm2@req-54-1480037106_0@bus_stop_6@bus_stop_7;0.050205;0.06021;0.010005;bus_stop_6;bus_stop_7
comm2@req-26-1451034444_0@bus_stop_12@bus_stop_13;0.04021;0.06022;0.02001;bus_stop_12;bus_stop_13
comm1@req-14-255191075_0@bus_stop_11@bus_stop_9;0.0102;0.060225;0.050025;bus_stop_11;bus_stop_9
comm1@req-0-2569086820_0@bus_stop_0@bus_stop_15;0.0002;0.060229;0.060029;bus_stop_0;bus_stop_15
comm2@req-54-12146792_0@bus_stop_6@bus_stop_7;0.050305;0.06031;0.010005;bus_stop_6;bus_stop_7
comm1@req-0-1469068918_0@bus_stop_0@bus_stop_15;0.0003;0.060329;0.060029;bus_stop_0;bus_stop_15
comm2@req-54-12146794_0@bus_stop_6@bus_stop_7;0.050405;0.06041;0.010005;bus_stop_6;bus_stop_7
comm1@req-14-12146784_0@bus_stop_11@bus_stop_9;0.0105;0.060525;0.050025;bus_stop_11;bus_stop_9
comm1@req-0-9143229517_0@bus_stop_0@bus_stop_15;0.0005;0.060529;0.060029;bus_stop_0;bus_stop_15
comm1@req-14-255595599_0@bus_stop_11@bus_stop_9;0.0107;0.060725;0.050025;bus_stop_11;bus_stop_9
comm2@req-27-255596028_0@bus_stop_9@bus_stop_13;0.04091;0.06092;0.02001;bus_stop_9;bus_stop_13
comm1@req-14-11378562273_0@bus_stop_11@bus_stop_1;0.011;0.061025;0.050025;bus_stop_11;bus_stop_1
comm2@req-56-255595238_0@bus_stop_6@bus_stop_7;0.051205;0.06121;0.010005;bus_stop_6;bus_stop_7
comm2@req-27-255191075_0@bus_stop_9@bus_stop_13;0.04121;0.06122;0.02001;bus_stop_9;bus_stop_13
comm2@req-2-2570830459_0@bus_stop_14@bus_stop_1;0.031215;0.061229;0.030014;bus_stop_14;bus_stop_1
comm2@req-56-255595328_0@bus_stop_6@bus_stop_7;0.051305;0.06131;0.010005;bus_stop_6;bus_stop_7
comm1@req-28-236868307_0@bus_stop_14@bus_stop_16;0.0213;0.06132;0.04002;bus_stop_14;bus_stop_16
comm1@req-56-1480037132_0@bus_stop_7@bus_stop_11;0.0414;0.06141;0.02001;bus_stop_7;bus_stop_11
comm1@req-28-236864890_0@bus_stop_14@bus_stop_16;0.0214;0.06142;0.04002;bus_stop_14;bus_stop_16
comm1@req-28-1469068934_0@bus_stop_14@bus_stop_3;0.0215;0.06152;0.04002;bus_stop_14;bus_stop_3
comm2@req-56-2569086678_0@bus_stop_13@bus_stop_7;0.051605;0.06161;0.010005;bus_stop_13;bus_stop_7
comm1@req-28-255200417_0@bus_stop_14@bus_stop_3;0.0216;0.06162;0.04002;bus_stop_14;bus_stop_3
comm1@req-15-1451034444_0@bus_stop_11@bus_stop_12;0.0116;0.061625;0.050025;bus_stop_11;bus_stop_12
comm1@req-28-581942879_0@bus_stop_14@bus_stop_16;0.0217;0.06172;0.04002;bus_stop_14;bus_stop_16
comm1@req-42-255190828_0@bus_stop_2@bus_stop_6;0.0319;0.061915;0.030015;bus_stop_2;bus_stop_6
comm1@req-29-1432574941_0@bus_stop_14@bus_stop_0;0.022;0.06202;0.04002;bus_stop_14;bus_stop_0
comm2@req-3-8255515226_0@bus_stop_2@bus_stop_1;0.032215;0.062229;0.030014;bus_stop_2;bus_stop_1
comm1@req-30-11383382298_0@bus_stop_14@bus_stop_16;0.0224;0.06242;0.04002;bus_stop_14;bus_stop_16
comm1@req-4-2569086678_0@bus_stop_1@bus_stop_13;0.0024;0.062429;0.060029;bus_stop_1;bus_stop_13
comm1@req-30-255596094_0@bus_stop_14@bus_stop_0;0.0225;0.06252;0.04002;bus_stop_14;bus_stop_0
comm1@req-4-255595787_0@bus_stop_1@bus_stop_8;0.0025;0.062529;0.060029;bus_stop_1;bus_stop_8
comm1@req-30-255596112_0@bus_stop_14@bus_stop_0;0.0226;0.06262;0.04002;bus_stop_14;bus_stop_0
comm1@req-4-2569086780_0@bus_stop_1@bus_stop_13;0.0026;0.062629;0.060029;bus_stop_1;bus_stop_13
comm1@req-43-12146794_0@bus_stop_2@bus_stop_6;0.0327;0.062715;0.030015;bus_stop_2;bus_stop_6
comm1@req-4-255595784_0@bus_stop_1@bus_stop_8;0.0027;0.062729;0.060029;bus_stop_1;bus_stop_8
comm1@req-30-255596018_0@bus_stop_14@bus_stop_0;0.0228;0.06282;0.04002;bus_stop_14;bus_stop_0
comm1@req-4-255595844_0@bus_stop_1@bus_stop_8;0.0028;0.062829;0.060029;bus_stop_1;bus_stop_8
comm1@req-43-1480037106_0@bus_stop_2@bus_stop_6;0.0329;0.062915;0.030015;bus_stop_2;bus_stop_6
comm1@req-30-11383367766_0@bus_stop_14@bus_stop_16;0.0229;0.06292;0.04002;bus_stop_14;bus_stop_16
comm2@req-58-1432574929_0@bus_stop_7@bus_stop_8;0.053005;0.06301;0.010005;bus_stop_7;bus_stop_8
comm1@req-43-12146792_0@bus_stop_2@bus_stop_6;0.033;0.063015;0.030015;bus_stop_2;bus_stop_6
comm2@req-58-1432574869_0@bus_stop_7@bus_stop_8;0.053105;0.06311;0.010005;bus_stop_7;bus_stop_8
comm2@req-5-8255515226_0@bus_stop_2@bus_stop_1;0.033115;0.063129;0.030014;bus_stop_2;bus_stop_1
comm2@req-58-1432574984_0@bus_stop_7@bus_stop_8;0.053205;0.06321;0.010005;bus_stop_7;bus_stop_8
comm2@req-31-1480037112_0@bus_stop_11@bus_stop_14;0.04321;0.06322;0.02001;bus_stop_11;bus_stop_14
comm2@req-31-255190832_0@bus_stop_11@bus_stop_14;0.04341;0.06342;0.02001;bus_stop_11;bus_stop_14
comm1@req-6-12146782_0@bus_stop_1@bus_stop_13;0.0039;0.063929;0.060029;bus_stop_1;bus_stop_13
comm2@req-32-1432574869_0@bus_stop_7@bus_stop_14;0.04401;0.06402;0.02001;bus_stop_7;bus_stop_14
comm1@req-6-255595921_0@bus_stop_1@bus_stop_13;0.004;0.064029;0.060029;bus_stop_1;bus_stop_13
comm2@req-32-1432574929_0@bus_stop_7@bus_stop_14;0.04411;0.06412;0.02001;bus_stop_7;bus_stop_14
comm1@req-6-1432574832_0@bus_stop_1@bus_stop_13;0.0041;0.064129;0.060029;bus_stop_1;bus_stop_13
comm2@req-32-1432574984_0@bus_stop_7@bus_stop_14;0.04421;0.06422;0.02001;bus_stop_7;bus_stop_14
comm2@req-32-1432574912_0@bus_stop_7@bus_stop_14;0.04431;0.06432;0.02001;bus_stop_7;bus_stop_14
comm2@req-32-8255515226_0@bus_stop_2@bus_stop_14;0.04441;0.06442;0.02001;bus_stop_2;bus_stop_14
comm2@req-33-255190984_0@bus_stop_2@bus_stop_14;0.04451;0.06452;0.02001;bus_stop_2;bus_stop_14
comm2@req-33-2569086820_0@bus_stop_15@bus_stop_14;0.04461;0.06462;0.02001;bus_stop_15;bus_stop_14
comm2@req-33-1469068918_0@bus_stop_15@bus_stop_14;0.04471;0.06472;0.02001;bus_stop_15;bus_stop_14
comm2@req-33-9143229517_0@bus_stop_15@bus_stop_14;0.04491;0.06492;0.02001;bus_stop_15;bus_stop_14
comm1@req-33-236868307_0@bus_stop_14@bus_stop_16;0.025;0.06502;0.04002;bus_stop_14;bus_stop_16
comm2@req-8-1432574946_0@bus_stop_0@bus_stop_10;0.035015;0.065029;0.030014;bus_stop_0;bus_stop_10
comm1@req-34-1480037114_0@bus_stop_15@bus_stop_11;0.0251;0.06512;0.04002;bus_stop_15;bus_stop_11
comm2@req-61-2569086797_0@bus_stop_0@bus_stop_9;0.055305;0.06531;0.010005;bus_stop_0;bus_stop_9
comm1@req-34-1480037132_0@bus_stop_15@bus_stop_11;0.0253;0.06532;0.04002;bus_stop_15;bus_stop_11
comm1@req-21-255190814_0@bus_stop_12@bus_stop_11;0.0154;0.065425;0.050025;bus_stop_12;bus_stop_11
comm2@req-8-1432574941_0@bus_stop_0@bus_stop_10;0.035415;0.065429;0.030014;bus_stop_0;bus_stop_10
comm1@req-62-2569086736_0@bus_stop_9@bus_stop_13;0.0456;0.06561;0.02001;bus_stop_9;bus_stop_13
comm1@req-21-255191448_0@bus_stop_12@bus_stop_14;0.0156;0.065625;0.050025;bus_stop_12;bus_stop_14
comm1@req-62-2569086780_0@bus_stop_9@bus_stop_13;0.0457;0.06571;0.02001;bus_stop_9;bus_stop_13
comm1@req-21-1480037117_0@bus_stop_12@bus_stop_11;0.0157;0.065725;0.050025;bus_stop_12;bus_stop_11
comm1@req-21-1480037132_0@bus_stop_12@bus_stop_11;0.0159;0.065925;0.050025;bus_stop_12;bus_stop_11
comm1@req-9-1432574901_0@bus_stop_11@bus_stop_5;0.0062;0.066229;0.060029;bus_stop_11;bus_stop_5
comm1@req-9-1371509882_0@bus_stop_11@bus_stop_5;0.0064;0.066429;0.060029;bus_stop_11;bus_stop_5
comm1@req-10-1371510260_0@bus_stop_11@bus_stop_5;0.0065;0.066529;0.060029;bus_stop_11;bus_stop_5
comm1@req-47-1480037117_0@bus_stop_4@bus_stop_11;0.0366;0.066615;0.030015;bus_stop_4;bus_stop_11
comm1@req-10-1371509882_0@bus_stop_11@bus_stop_5;0.0066;0.066629;0.060029;bus_stop_11;bus_stop_5
comm1@req-10-1371510304_0@bus_stop_11@bus_stop_5;0.0067;0.066729;0.060029;bus_stop_11;bus_stop_5
comm1@req-10-1432574918_0@bus_stop_11@bus_stop_5;0.0068;0.066829;0.060029;bus_stop_11;bus_stop_5
comm1@req-48-1480037114_0@bus_stop_4@bus_stop_11;0.0369;0.066915;0.030015;bus_stop_4;bus_stop_11
comm1@req-10-1371510515_0@bus_stop_11@bus_stop_5;0.0069;0.066929;0.060029;bus_stop_11;bus_stop_5
comm2@req-36-10915667342_0@bus_stop_15@bus_stop_16;0.04741;0.06742;0.02001;bus_stop_15;bus_stop_16
comm1@req-23-9983238121_0@bus_stop_13@bus_stop_2;0.0175;0.067525;0.050025;bus_stop_13;bus_stop_2
comm1@req-37-9983238121_0@bus_stop_16@bus_stop_2;0.0278;0.06782;0.04002;bus_stop_16;bus_stop_2
comm2@req-11-255595844_0@bus_stop_8@bus_stop_11;0.037815;0.067829;0.030014;bus_stop_8;bus_stop_11
comm1@req-50-255596055_0@bus_stop_5@bus_stop_9;0.0379;0.067915;0.030015;bus_stop_5;bus_stop_9
comm2@req-11-255595921_0@bus_stop_13@bus_stop_11;0.037915;0.067929;0.030014;bus_stop_13;bus_stop_11
comm2@req-11-255596808_0@bus_stop_13@bus_stop_11;0.038115;0.068129;0.030014;bus_stop_13;bus_stop_11
comm2@req-11-12146782_0@bus_stop_13@bus_stop_11;0.038315;0.068329;0.030014;bus_stop_13;bus_stop_11
comm2@req-11-1432574832_0@bus_stop_13@bus_stop_11;0.038415;0.068429;0.030014;bus_stop_13;bus_stop_11
comm1@req-51-1480037155_0@bus_stop_5@bus_stop_9;0.0386;0.068615;0.030015;bus_stop_5;bus_stop_9
comm2@req-38-10915667342_0@bus_stop_15@bus_stop_16;0.04911;0.06912;0.02001;bus_stop_15;bus_stop_16
comm1@req-25-10915667312_0@bus_stop_13@bus_stop_15;0.0193;0.069325;0.050025;bus_stop_13;bus_stop_15
comm2@req-13-581942052_0@bus_stop_4@bus_stop_11;0.039415;0.069429;0.030014;bus_stop_4;bus_stop_11
comm2@req-13-581942026_0@bus_stop_4@bus_stop_11;0.039515;0.069529;0.030014;bus_stop_4;bus_stop_11
comm1@req-54-1451034444_0@bus_stop_7@bus_stop_12;0.0399;0.069915;0.030015;bus_stop_7;bus_stop_12
comm1@req-26-255190984_0@bus_stop_13@bus_stop_2;0.0199;0.069925;0.050025;bus_stop_13;bus_stop_2
comm1@req-39-255191448_0@bus_stop_16@bus_stop_14;0.0301;0.07012;0.04002;bus_stop_16;bus_stop_14
comm1@req-26-255200263_0@bus_stop_13@bus_stop_2;0.0201;0.070125;0.050025;bus_stop_13;bus_stop_2
comm1@req-26-2569086820_0@bus_stop_13@bus_stop_15;0.0203;0.070325;0.050025;bus_stop_13;bus_stop_15
comm2@req-14-2569086736_0@bus_stop_13@bus_stop_11;0.040315;0.070329;0.030014;bus_stop_13;bus_stop_11
comm2@req-14-2569086780_0@bus_stop_13@bus_stop_11;0.040415;0.070429;0.030014;bus_stop_13;bus_stop_11
comm1@req-0-2569086698_0@bus_stop_0@bus_stop_1;0.0004;0.070434;0.070034;bus_stop_0;bus_stop_1
comm1@req-26-581942559_0@bus_stop_13@bus_stop_15;0.0205;0.070525;0.050025;bus_stop_13;bus_stop_15
comm2@req-14-255595665_0@bus_stop_8@bus_stop_11;0.040815;0.070829;0.030014;bus_stop_8;bus_stop_11
comm2@req-14-255595828_0@bus_stop_8@bus_stop_11;0.040915;0.070929;0.030014;bus_stop_8;bus_stop_11
comm1@req-41-8255515229_0@bus_stop_16@bus_stop_2;0.0311;0.07112;0.04002;bus_stop_16;bus_stop_2
comm2@req-15-581942052_0@bus_stop_4@bus_stop_11;0.041115;0.071129;0.030014;bus_stop_4;bus_stop_11
comm2@req-15-581942026_0@bus_stop_4@bus_stop_11;0.041215;0.071229;0.030014;bus_stop_4;bus_stop_11
comm1@req-2-255596109_0@bus_stop_1@bus_stop_0;0.0013;0.071334;0.070034;bus_stop_1;bus_stop_0
comm1@req-56-1480037155_0@bus_stop_7@bus_stop_9;0.0415;0.071515;0.030015;bus_stop_7;bus_stop_9
comm1@req-2-255596112_0@bus_stop_1@bus_stop_0;0.0015;0.071534;0.070034;bus_stop_1;bus_stop_0
comm1@req-2-2570830451_0@bus_stop_1@bus_stop_0;0.0016;0.071634;0.070034;bus_stop_1;bus_stop_0
comm1@req-56-255595599_0@bus_stop_7@bus_stop_9;0.0417;0.071715;0.030015;bus_stop_7;bus_stop_9
comm1@req-2-255596094_0@bus_stop_1@bus_stop_0;0.0017;0.071734;0.070034;bus_stop_1;bus_stop_0
comm1@req-16-10915667292_0@bus_stop_12@bus_stop_4;0.0119;0.071929;0.060029;bus_stop_12;bus_stop_4
comm2@req-16-2923311197_0@bus_stop_7@bus_stop_12;0.042115;0.072129;0.030014;bus_stop_7;bus_stop_12
comm2@req-42-10915667297_0@bus_stop_15@bus_stop_2;0.05231;0.07232;0.02001;bus_stop_15;bus_stop_2
comm2@req-43-255191437_0@bus_stop_14@bus_stop_2;0.05241;0.07242;0.02001;bus_stop_14;bus_stop_2
comm2@req-43-255191472_0@bus_stop_14@bus_stop_2;0.05251;0.07252;0.02001;bus_stop_14;bus_stop_2
comm1@req-43-1480037114_0@bus_stop_2@bus_stop_11;0.0326;0.07262;0.04002;bus_stop_2;bus_stop_11
comm1@req-30-255596028_0@bus_stop_14@bus_stop_9;0.0227;0.072725;0.050025;bus_stop_14;bus_stop_9
comm1@req-43-1480037132_0@bus_stop_2@bus_stop_11;0.0328;0.07282;0.04002;bus_stop_2;bus_stop_11
comm1@req-30-255191075_0@bus_stop_14@bus_stop_9;0.023;0.073025;0.050025;bus_stop_14;bus_stop_9
comm2@req-19-2569086944_0@bus_stop_7@bus_stop_12;0.044015;0.074029;0.030014;bus_stop_7;bus_stop_12
comm1@req-45-255190984_0@bus_stop_3@bus_stop_2;0.0341;0.07412;0.04002;bus_stop_3;bus_stop_2
comm2@req-45-2569086820_0@bus_stop_15@bus_stop_3;0.05421;0.07422;0.02001;bus_stop_15;bus_stop_3
comm2@req-45-1469068918_0@bus_stop_15@bus_stop_3;0.05431;0.07432;0.02001;bus_stop_15;bus_stop_3
comm2@req-45-9143229517_0@bus_stop_15@bus_stop_3;0.05451;0.07452;0.02001;bus_stop_15;bus_stop_3
comm2@req-45-236868307_0@bus_stop_16@bus_stop_3;0.05461;0.07462;0.02001;bus_stop_16;bus_stop_3
comm1@req-46-9983238121_0@bus_stop_3@bus_stop_2;0.0349;0.07492;0.04002;bus_stop_3;bus_stop_2
comm2@req-47-12146792_0@bus_stop_6@bus_stop_4;0.05581;0.07582;0.02001;bus_stop_6;bus_stop_4
comm2@req-47-12146794_0@bus_stop_6@bus_stop_4;0.05591;0.07592;0.02001;bus_stop_6;bus_stop_4
comm2@req-47-1480037106_0@bus_stop_6@bus_stop_4;0.05601;0.07602;0.02001;bus_stop_6;bus_stop_4
comm1@req-9-1371509982_0@bus_stop_11@bus_stop_10;0.0061;0.076134;0.070034;bus_stop_11;bus_stop_10
comm2@req-22-2570830459_0@bus_stop_14@bus_stop_13;0.046415;0.076429;0.030014;bus_stop_14;bus_stop_13
comm2@req-23-1432574918_0@bus_stop_5@bus_stop_13;0.047015;0.077029;0.030014;bus_stop_5;bus_stop_13
comm2@req-23-1371509882_0@bus_stop_5@bus_stop_13;0.047115;0.077129;0.030014;bus_stop_5;bus_stop_13
comm1@req-10-1371510111_0@bus_stop_11@bus_stop_10;0.0071;0.077134;0.070034;bus_stop_11;bus_stop_10
comm2@req-23-1371510260_0@bus_stop_5@bus_stop_13;0.047215;0.077229;0.030014;bus_stop_5;bus_stop_13
comm1@req-10-12146756_0@bus_stop_11@bus_stop_10;0.0072;0.077234;0.070034;bus_stop_11;bus_stop_10
comm2@req-23-1371510304_0@bus_stop_5@bus_stop_13;0.047315;0.077329;0.030014;bus_stop_5;bus_stop_13
comm1@req-10-1371509982_0@bus_stop_11@bus_stop_10;0.0073;0.077334;0.070034;bus_stop_11;bus_stop_10
comm2@req-23-1371510515_0@bus_stop_5@bus_stop_13;0.047415;0.077429;0.030014;bus_stop_5;bus_stop_13
comm1@req-10-12146760_0@bus_stop_11@bus_stop_10;0.0074;0.077434;0.070034;bus_stop_11;bus_stop_10
comm1@req-10-1371510009_0@bus_stop_11@bus_stop_10;0.0075;0.077534;0.070034;bus_stop_11;bus_stop_10
comm2@req-50-2569086797_0@bus_stop_0@bus_stop_5;0.05771;0.07772;0.02001;bus_stop_0;bus_stop_5
comm2@req-24-255190832_0@bus_stop_11@bus_stop_13;0.048615;0.078629;0.030014;bus_stop_11;bus_stop_13
comm2@req-24-1480037112_0@bus_stop_11@bus_stop_13;0.048815;0.078829;0.030014;bus_stop_11;bus_stop_13
comm2@req-25-255191459_0@bus_stop_14@bus_stop_13;0.048915;0.078929;0.030014;bus_stop_14;bus_stop_13
comm2@req-25-255191448_0@bus_stop_14@bus_stop_13;0.049015;0.079029;0.030014;bus_stop_14;bus_stop_13
comm2@req-25-1451034425_0@bus_stop_14@bus_stop_13;0.049115;0.079129;0.030014;bus_stop_14;bus_stop_13
comm2@req-25-1480037117_0@bus_stop_11@bus_stop_13;0.049415;0.079429;0.030014;bus_stop_11;bus_stop_13
comm2@req-53-1480037112_0@bus_stop_11@bus_stop_7;0.05951;0.07952;0.02001;bus_stop_11;bus_stop_7
comm2@req-54-1451034425_0@bus_stop_14@bus_stop_7;0.05961;0.07962;0.02001;bus_stop_14;bus_stop_7
comm2@req-54-255191448_0@bus_stop_14@bus_stop_7;0.05971;0.07972;0.02001;bus_stop_14;bus_stop_7
